nombre_artista,album,fecha,tipo,track
Kid Abelha,MPB Românticas,2020-03-13,track,Como Eu Quero - Ao Vivo No Rio De Janeiro / 2002
Gie,Kamar Malas (Live Concert),2020-02-20,track,Kamar Malas - Live Concert
Sam Sam,Rockopolis Presenta a Sam Sam (En Vivo),2020-02-10,track,Mujer Ajena - En Vivo
Phillip Phillips,Happy Thanksgiving Day,2020-11-20,track,Home
Diandras,Langkah,2020-03-19,track,Langkah
Hateen,Obrigado Hangar 110 (Ao Vivo),2020-08-13,track,Depois Que Todos Vão Embora - Ao Vivo
Leonardo Gonçalves,Melhores Leonardo Gonçalves,2020-06-15,track,Livre Sou
Endank Soekamti,Air,2020-03-22,track,Air
Endank Soekamti,Air,2020-03-22,track,Andaikan
Machete Bomb,MXT,2020-05-21,track,Pedra na Vidraça
Iván García y Los Yonkis,Ciudad Soledad,2020-12-01,track,Tiempo
Juice Newton,I Love My 80's Country,2020-07-24,track,The Sweetest Thing (I've Ever Known)
Los Muecas,Yo Sé Que Te Acordarás,2016-05-18,track,Yo Sé Que Te Acordarás
Three Souls In My Mind,La Devaluación,2016-12-21,track,Quiero Estar Encima de Ti
Langhorne Slim,In Case You Missed It: 15 Years of Dualtone,2016-10-07,track,Pony
Brebaje Extraño,Un Hijo Llamado Rock 'n' Roll,2016-02-02,track,Si No Me Quieres
Drenna,Desconectar,2016-11-11,track,Alívio
Felipe El Hombre,Espejismo,2016-10-14,track,Espejismo
hateyourmusic,Chá de Morango e Melão,2016-08-29,track,Dança
Owen Gray,Reggae In Tokyo,2016-11-29,track,Lonely Days
Preto Massa,Chinelo de Dedo (Superstar) - Single,2016-05-27,track,Chinelo de Dedo (Superstar)
Drenna,Desconectar,2016-11-11,track,Retorno
The Clovers,Comin' On,2016-05-11,track,Yes It's You
Lloyd Price,This Is Rock and Roll,2016-10-01,track,I'm Walkin'
The Galo Power,Waterland,2016,track,Ser Estelar
Drenna,Desconectar,2016-11-11,track,Sabotagem
All You've Seen,Translucence,2016-03-11,track,Sinus
Mark Springer,Menu 2 & Potentino Wine Piano Quintet,2016-10-14,track,Trick Spring
Big Still River,Ain't Dead Yet,2016-08-16,track,When the Sun Goes Down
Tunnel At The End Of The Light,The Coldest Star,2016,track,Too Far Gone
The Sun Aesthetic,Earth-Song,2016-12-18,track,Etched in Sand
Dave Graney,I'm a Good Hater,2016-02-18,track,I'm a Good Hater
Soulmate,Stop N' Go,2016-03-02,track,I Am Me
Agregator,Túlontúl (remastered),2016-06-13,track,EdenEast
Cornell Campbell,Believe In Best Reggae,2016-11-21,track,I'm The One Who Loves You
Gerry & The Pacemakers,60's Rock Essentials,2016-11-26,track,Maybellene - Remastered 2007
Jānis Bukums,Firerain,2016-11-25,track,Roads
Lista de Lily,Como Caetano,2016-07-18,track,Escada
Keimzeit,Land in Sicht (Keimzeit Werkschau - 2016),2016-12-16,track,Bekloppt
Asia,"Pop Rock, Vol. 1",2016-05-12,track,Bad Chick
Un Dia,Viridián I,2016-10-21,track,In-consciente (con Rodrigo Jarque)
Marii,Wenn Du willst,2016-11-18,track,Wenn Du willst - Steve Cypress Remix Edit
The In Crowd,Reggae In London,2016-11-29,track,His Majesty Is Coming
Will's Jams,Wordplay,2016-04-17,track,Fishing for Dreams
TømrerClaus,JAGUAR,2016,track,Sørøverskibet - 3
Las Armas Bs. As.,Vol.I,2016-02-29,track,El Elvis de la Terminal
Scarcéus,Música,2016-06-10,track,Outonos
Leteći Odred,Promo Travanj 2016,2016-01-01,track,Stisnut Ću Zube
Pinchers,Bad Rooster,2016-10-20,track,Bad Rooster
Turbulence,Double Up Riddim,2016-04-29,track,Real Estate
Twin Peaks,Scottish Heartbeat: A Musical Souvenir of Scotland,2016-05-03,track,The Priory of Sion
The Heptones,Sweet Reggae Dreams,2016-11-29,track,Save The Last Dance For Me
Denise De Kalafe,Denise de Kalafe,2016-06-17,track,Viola Enlaurada
Klink,All In,2016-05-06,track,All In
Avalore,Mmxv,2016-04-22,track,Leito da Vivência
Jorge Reyes,Jorge Reyes And Others,2016-04-25,track,El Sendero Espiral
Fatal Fusion,Total Absence,2016-11-25,track,The Gates of Ishtar
Toninho Crespo,Bossa Loca,2016,track,Ela Vem Pra Bailar
Rostros Ocultos,Monstruos,2016-03-03,track,Latente
Luciano Basso,Open,2016-12-07,track,Vento
World At Large,World at Large,2016-10-07,track,Endure
mountaintops.,"From Freezeland to Misty Trees, We Wanted to See the Clouds Beyond Toy Town",2016-03-04,track,Patamon & Gomamon - Demo
Roger Clyne & The Peacemakers,Live at the Belly Up,2017-03-10,track,Leaky Little Boat (Live)
Os Replicantes,Os Replicantes,2017-12-20,track,Libertà!
Casa Das Máquinas,O Melhor do Casa das Máquinas,2017-07-21,track,Casa de Rock (Roque)
Celso Piña,Amigos Y Rivales,2017-01-01,track,Mi Camino
Biquini Cavadão,As Voltas Que O Mundo Dá (Deluxe Edition),2017-09-08,track,Nossa Diferença de Idade (Say You Love Me)
Danilo Rudah,Pura Sintonia,2017-10-15,track,Daqui Pra Frente
SHIMA,MORE!!MORE!!MORE!!MORE!!,2017-05-03,track,DOGGYMAN
Resgate,Ainda Vou,2017-09-08,track,Ainda Vou
Os Replicantes,Os Replicantes,2017-12-20,track,Punk de Boutique
Blues Boys,Charly Brown,2017-05-22,track,¿Qué Pasó?
João Lopes,João Lopes,2017-08-18,track,Viajando pelo interior
/Rif,Malaikat Kecil,2017-12-01,track,Malaikat Kecil
Damien Dempsey,It's All Good: The Best of Damien Dempsey (Deluxe Version),2017-09-29,track,Schooldays Over
Punkzilla!,Hora de Acordar,2017-05-24,track,Verdades da Vida
Sons de Saturno,A Sala,2017-07-07,track,A Sala
Landau,Obra Interditada,2017-03-20,track,Faca Amolada Roots
Fade2Black,Tabik!,2017-11-29,track,Itu Kau
Hateen,Zero Drive (Ao Vivo),2017-10-27,track,Coração De Plástico - Ao Vivo
Igloo,Aquellos Maravillosos Daños,2017-11-24,track,Prisma
ArtilhariA,Assalto ao Monte Castelo,2017-06-20,track,Assalto ao Monte Castelo
Celso Piña,20 Exitos De Cumbias Y Vallenato,2017-01-01,track,Mi Jardin
Paradise Club,Saturday Night,2017,track,Saturday Night
Атлас,Есенни цветя - 2017,2017-09-11,track,Есенни цветя - 2017
Máquina del Amor,Disco,2017-10-30,track,Karate
Brownsville Station,Rock Gems,2017-04-11,track,Give It to Get It
Titiman Flores,Punta Rock Ambassador,2017-12-04,track,Tana Mix
The Motern Media Holiday Singers,Congratulations Songs,2017-10-19,track,You Made the Team! Congratulations!
Rod Levario,Quiero Ser Un Punk,2017-06-21,track,No Me Digas
Hungarica,Radio Gdansk,2017-11-03,track,Ide születtem / Tu się urodziłem
Circus Caravan,Chapter 0,2017-09-25,track,It Feels the Same
Dore Mear Beon,A Commending Paean for the Forgotten Henrietta Swan Leavitt,2017-05-19,track,Thu Gine
Deb and The Mentals,Mess,2017-03-10,track,Monster's Story
Ace Frehley,Eclectic Instrumental Gems,2017-10-13,track,Fractured Too - Instrumental Version
Soul Asylum,80's Punk Essentials,2017-02-17,track,Tied to the Tracks
Buck Owens,Above and Beyond,2017-06-25,track,Above and Beyond
Rock A Japonica,Magical View,2017-11-15,track,BUSY
Grupo Porco,Procrastinator,2017-05-15,track,Suicídio Coletivo
Brady Rymer and the Little Band That Could,Revvin' up the Reindeer,2017-09-29,track,Untanglin' the Christmas Lights
Synesthesia,"Desde Cenizas, Sesión en Vivo @Sto Dgo",2017-04-28,track,"Sin Tí, Por Tí"
Alcatrazz,Breaking the Heart of the City: The Best of Alcatrazz,2017-10-27,track,Jet to Jet (Live - Rehearsal)
PAN,PANJOY!!!,2017-04-12,track,Yokokawa Shintaro no Shirabe
The Animals,Highway Rock,2017-06-02,track,Roadrunner - Remastered
Los Muecas,En Vivo Y Algo Mas,2017-05-05,track,Indita Mia (En Vivo)
Cowboys Espirituais,Cowboys Espirituais III,2017-06-25,track,Vou Pegar Minha Nave
SUBARASHIKA,灰になろう,2017-07-19,track,傘を差したままの心 - Live
Charlie Monttana,Decreto por el Regreso de los Buenos Tiempos,2017-10-06,track,Whatsapp - Versión Latina
Jars,A Moveable Feast,2017-05-07,track,Cancer
The Grasshopper Lies Heavy,Cavern (Original Motion Picture Soundtrack),2017-10-08,track,Sunset
Dokken,Guitar Anthems,2017-06-30,track,Bitter Regret
The Jukks,CLIPS (Expanded Version),2017-04-28,track,Weakness - Beat It
M-Clan,Exitos del Siglo XXI,2018-11-30,track,Miedo
Iván García y Los Yonkis,Tormenta,2018-12-05,track,Cuerpos (feat. Max Rojas)
NO°RD,Paläste,2018-04-27,track,Wand
Ike & Tina Turner,Que vienen los Mods!,2018-03-29,track,Finger Poppin'
1280 Almas,La Oscuridad,2018-05-21,track,Salvaje Vagabundo
Tequila Baby,Ao Vivo No Dia Mundial do Rock,2018-01-10,track,"Sexo, Algemas e Cinta-Liga - Ao Vivo"
Echo & the Bunnymen,Que vienen los Post-Punks!,2018-04-30,track,Pictures On My Wall
Rota Temporis,Decimo,2018-09-21,track,Tanzen Wir Ohne Ende
Dapuntobeat,Digital Pills,2018-09-28,track,Program Change
Autoramas,Libido,2018-07-20,track,Homem-Clichê
Bijou,Sans Pitié,2018-08-24,track,C'Est Un Animal
Twin Tones,Salón Chihuahua,2018-05-18,track,Viendo el Desierto Desde el Ferrocarril
Gruppo Sportivo,Cruisin' (Radio Mix),2018-07-14,track,Cruisin' - Radio Mix
The Desmonds,Street Signs,2018-03-21,track,Street Signs
Bijou,Sans Pitié,2018-08-24,track,Quand Un Amour Prend Fin
Skarimbó,Emaranhado,2018-03-19,track,Santo Forte
SCACCIAPENSIERI,Fuori di tesla,2018,track,Fuori di tesla
Los Simios Rojos,Somos Los Simios,2018-02-07,track,Chavo Del Sur
Koyi,Koyi,2018-04-30,track,No Tiene Falla
Biquini Cavadão,Ska,2018-11-02,track,Ska
Lê Almeida,Amenidades,2018-08-10,track,Um Idiota
Gigante,Himalaya,2018-02-26,track,Siberia
Twin Tones,Salón Chihuahua,2018-05-18,track,El Dorado - 2da Version
The Mission,For Ever More - Live at London Shepherd's Bush Empire 2008,2018-03-30,track,Fabienne - 'Children' - 29/02/08
Kinky,Te Vas Remixes,2018-09-28,track,Te Vas - W.O.L.F. Remix
Jupiter Apple,A Sétima Efervescência,2018-04-05,track,Walter Victor
Los Holmes,El Letargo,2018-11-21,track,El Letargo
Billy Joe Royal,Haynes Ultimate Guide to Northern Soul,2018-05-18,track,Heart's Desire
Twin Tones,Nación Apache,2018-03-15,track,Flor Del Desierto
Super Furry Animals,Super Furry Animals at the B.B.C. (Live),2018-11-23,track,"God! Show Me Magic - Evening Session, 10/04/1996"
Brachmond,Ascheregen,2018-10-19,track,Wir Sind Frei
Melendi,Intense Latin Rock,2018-05-11,track,El amor es un arte
Gerry Rafferty,Lo Mejor de los 70 en Ingles,2018-04-13,track,Night Owl (Edit)
Plebe Rude,Primórdios (Ao Vivo),2018-04-10,track,Bandas BSB - Ao Vivo
Sleepy LaBeef,Columbia Singles,2018-05-04,track,If I Go Right I'm Wrong
Super Furry Animals,Super Furry Animals at the B.B.C. (Live),2018-11-23,track,"Fragile Happiness - Evening Session, 29/05/2001"
Hemophilia,La Locura de la Humanidad,2018-12-26,track,La Locura de la Humanidad
Bijou,Sans Pitié,2018-08-24,track,Comme Tu Es Belle
Bijou,Sans Pitié,2018-08-24,track,Sans Pitie
Callate Mark,Geiser Revisita a Sumo: No Tan Distintos,2018-10-19,track,Mula Plateada
Hengky Supit,Sepayung Berdua,2018-03-31,track,Berjanji Kita Bersama
Sueño Urbano,Nada Más...,2018-11-29,track,Déjame Dormir
Eduardo Araujo,Encontros,2018-10-18,track,Haver Navios
Pasos Sin Rumbo,De Maquillaje,2018-07-25,track,Mujer de Cabaret
Rosa Tattooada,Carburador,2018-01-08,track,Viajandão
Niña ,Invasores,2018-10-26,track,50-50
Twiddle,Tumble Down 2018 (Live),2018-11-14,track,Doinkinbonk (07.27.2018) [Set 1] [Live]
Rosa Tattooada,Rádio Hits - O Melhor do Pop Rock Gaúcho,2018-01-16,track,O Inferno Vai Ter Que Esperar
Engrennagem,Sintonia,2018-08-24,track,Sintonia
Codinome Winchester,Ácido Esse,2018-07-13,track,Ácido Esse
Heather Findlay,Wild White Horses,2019-07-05,track,Southern Shores
Los Strwck,El Disco De Oro,2019-07-02,track,La Suegra
Dias de Truta,DDT (Ao Vivo),2019-12-17,track,Pra Morrer de Amor - Ao Vivo
Dias de Truta,DDT (Ao Vivo),2019-12-17,track,Acorde Sol - Ao Vivo
Roger Clyne & The Peacemakers,Real To Reel (Live Remastered),2019-04-19,track,I Feel Alright - Remastered
Cefa,Alúmen,2019-12-27,track,Vulcão
Seu Pereira e Coletivo 401,Pôr do Som & Dosol (Ao Vivo),2019-08-23,track,Um Nome a Zelar - Ao Vivo
Tequila Baby,"O Melhor do Pop Rock Gaúcho - Os Sucessos da Antídoto, Vol. 2",2019-08-30,track,Naturalmente Artificial
Bula,Realidade Placebo,2019-04-12,track,Eu Não Vou Te Enganar
Karatula,Forjando Sueños,2019-04-18,track,No sé Porque
Los Muecas,Puros Grandes Con Banda,2019-07-02,track,La Hielera
Los Muecas,Puras Rancheras,2019-07-02,track,Desde Que Dios Amanece
Los Korucos,Desde el Teatro Metropólitan los Korucos (En Vivo),2019-07-05,track,La Cumparsita - En Vivo
Los Muecas,Puras Rancheras,2019-07-02,track,Por El Bien De Los Dos
Los Muecas,Puras Rancheras,2019-07-02,track,Tres Regalos
Los Muecas,Puras Rancheras,2019-07-02,track,Anillo De Compromiso
Ritual Viviente,Mas Alla Del Sol,2019-09-04,track,No Encajas
Sonora Maracaibo,Duelo de Sonoras,2019-10-22,track,Hipocrita
Jim Gill,"Jim Gill's Most Celebrated Songs: Music Play, Vol. 2",2019-08-21,track,"Sliding, Rolling and Jumping"
Los Muecas,16 Exitos De Oro,2019-08-05,track,Morena De Ojos Negros
Fresno,NATUREZA CAOS:LIVE (ENCORE),2019-04-19,track,Eu Sei - Ao vivo
Los Muecas,Puros Grandes Con Banda,2019-07-02,track,Amargo Dolor
Los Muecas,16 Exitos De Oro,2019-08-05,track,Indita Mia
Los Muecas,16 Exitos De Oro,2019-08-05,track,Que Seas Feliz
Black Days,Espelho,2019-02-01,track,Espelho
Los Muecas,Puras Rancheras,2019-07-02,track,Prieta Linda
Los Muecas,16 Exitos De Oro,2019-08-05,track,Anillo De Compromiso
Seu Pereira e Coletivo 401,Pôr do Som & Dosol (Ao Vivo),2019-08-23,track,Menina E.T - Ao Vivo
Los Muecas,16 Exitos De Oro,2019-08-05,track,Que Ironia
Los Apson,Versión Mexicana,2019-06-21,track,El fin del mundo
Los Muecas,16 Exitos De Oro,2019-08-05,track,Alicia
Sí Señor,Resiliencia,2019-09-03,track,Mi Mundo de Cabeza
Sí Señor,Resiliencia,2019-09-03,track,ExtraÑÁndote
Los Muecas,16 Exitos De Oro,2019-08-05,track,Desde Que Dios Amanece
Banda Blindagem,Rock Pinhão,2019,track,Minhas Cores
Roger Clyne & The Peacemakers,Honky Tonk Union (Remastered),2019-04-19,track,Never Thought - Remastered
Tex Tex,Cumbia del Rockanrolero (Toque Mágico),2019-02-13,track,Cumbia del Rockanrolero - Toque Mágico
Future Womb,Babygirlgalactic,2019-04-19,track,Holograms
Yelo Molo,Live 2019 (Dans un lieu riche),2019-12-23,track,Malaise - Live
Machete Bomb,Psicodália 2019,2019-06-16,track,Balde de Caranguejo - Ao Vivo
Star Arcana,Sun God,2019-02-01,track,So Bored
Paola Iezzi,A Merry Little Christmas [Deluxe Edition],2019-11-29,track,Santa Claus Is Coming To Town
Mark Wynter,Please Come Back to Me,2019-07-25,track,I Love Her Still
Ñekü,36 Segundos +,2019-01-29,track,Grité
The Coasters,Teddy Boys - Rock & Roll Classics,2019-02-01,track,That Is Rock and Roll
Chenoa,19 nadales,2019-12-13,track,Ding-dong
TOTALFAT,Conscious+Practice（Taiwan Edition）,2019-05-27,track,"Better Yet, Better Off"
Paola Iezzi,A Merry Little Christmas [Deluxe Edition],2019-11-29,track,White Christmas
NARUDORA,和モノ,2019-07-03,track,漂着
Orleans,Soft Rock - Ultimate 70s,2019-03-29,track,Still the One
Disidente,"Hasta Siempre, Vol. 2 (En Vivo)",2020-05-15,track,Como Fue - En Vivo
Banda Taffo,Rosa dos Ventos,2020-06-26,track,Rosa dos Ventos
Brebaje Extraño,"2020 un Día Más, Buena Señal",2020-11-13,track,"Un Día Más, Buena Señal"
The Kentucky Headhunters,I Love My 80's Country,2020-07-24,track,Dumas Walker - Single Version
Endank Soekamti,Air,2020-03-22,track,Kepo
Los Muecas,"20 Súper Éxitos, Volumen 1",2020-02-24,track,Por Esa Calle Vive
Blues Boys,En Directo Salon5,2020-08-03,track,Dulce Ivone
Acústicos & Valvulados,A Minha Cura,2020-08-28,track,A Espera
Alfonso André,Canto Lunar,2020-11-06,track,Canto Lunar
O BANDO DO VELHO JACK,25 Anos,2020-05-15,track,Trem do Pantanal
Gie,Kamar Malas (Live Concert),2020-02-20,track,Tiga Banding Satu - Live Concert
Cyro Sampaio,Apocalíptica,2020-10-16,track,Apocalíptica
Titãs,Enquanto Houver Sol (Trio Acústico),2020-06-11,track,Enquanto Houver Sol (Trio Acústico)
Cavalier Band,Isla,2020-06-28,track,La Lluvia - Short Version
Brenda Lee,Brenda Lee - 50 Hot Hits,2020-09-16,track,Dum Dum
Foghat,Early 70s,2020-04-24,track,Long Way to Go
Rollfast,Garatuba,2020-09-11,track,Methanol
Sonia Lopez,Mambo Rock y Salsa,2020-10-24,track,Takititaki
wander wildner,Powertrio Aovivo,2020-01-05,track,Com Liniker e Com Desapêgo (Ao Vivo)
Merzbow,Tauro​-​O1,2020-02-21,track,Heads Of Clouds #2
Fred Arrais,Fred Arrais 2020,2020-11-27,track,Fogo (feat. Flavia Arrais)
Mad Grinder,Golpe,2020-06-18,track,Golpe
Lia Hide,Fairytales Remixed,2020-05-15,track,Last Night I Dreamt You Died - Incirrina Remix
Lakis Papadopoulos,Calm,2020-11-02,track,Soul
Bebeto,Samba pra todo lado,2020-02-21,track,Bebete vão bora / Take It Easy My Brother Charles / Charlie Brown
King Biscuit,Hammer It,2020-02-28,track,The Rooftop
Cold Tropics,Fármacos,2020-10-23,track,Speedy
Have The Moskovik,Répétition Générale,2020-04-02,track,Ferro3
Pay,Va proprio tutto bene,2020-02-29,track,La mia ragazza è in coma
Os Horácios,O fogo que aquece hoje pode queimar amanhã...,2020-07-29,track,Andy
Garnett Silk,Reggae Dancehall Riddim: Nanny Goat,2020-09-18,track,Good Good
Socie Gck,Laguburi Bousale 2012,2020-11-08,track,Actitud
Leonardo Gonçalves,Leonardo Gonçalves Mais Tocadas,2020-06-15,track,Moriá
Max Merritt,I Can Dream,2020-11-27,track,Medicine Man
Victor Caesar,Fuse,2020-08-10,track,Fuse
Socie Gck,Corona Virus,2020-11-20,track,Agayuhana buagu
Ein Gutes Pferd,Konferenz der Verwirrten,2020-07-24,track,Nicht ohne Monster
Leonardo Gonçalves,Música Gospel Pra Trabalhar,2020-05-22,track,Acredito (We Believe)
Zumbis Do Espaço,Ao Vivo no Vegas Club - S.P. 01 de Setembro de 2005,2020-03-13,track,Eu Me Tornei um Mutante (Ao Vivo)
Sonny & Cher,THIS is the 60's,2020-03-13,track,What Now My Love - Single Version
Shakin' Stevens,Fire in the Blood: The Definitive Collection,2020-11-27,track,You Shake Me Up
Cefa,Impulso,2020-06-05,track,Impulso
Landau,Retrovisor,2020-05-04,track,Tudo Sempre Dá Certo
Laughin'Nose,4 SONGS MAXI,2020-04-20,track,ファショニスタ
Joe Lynn Turner,Power Rock Classic,2020-07-17,track,Get Tough
Faces,British Rock Crate,2020-03-13,track,Ooh La La
Chris Spedding,The Albums 1970-1980,2020-06-08,track,Sub-Continental Drift
Emmylou Harris,Callin' Me Home [The Best Of Broadcasts 1970-1994 (Remastered)],2020-06-08,track,Hot Burrito No. 2 (Live at The Amazing Grace Coffee House 1975) - Remastered
La Pegatina,Fiesta Familiar: Canciones Para Cantar Juntos,2020-06-08,track,¡Dale!
Dois na Janela,Relógios de Parede,2020-04-10,track,Relógios de Parede
Dissonantes,"Sofar Curitiba (Songs From a Room), Vol. I [Ao Vivo]",2016-12-23,track,Você Nunca Vai Ganhar (Ao Vivo)
Dede Fauzi,Maladaptive Daydreaming,2016,track,Distraught
Tiffany,Right Here,2016-06-08,track,Right Here (Ray Rhodes Remix)
Sniglabandið,Klukkurnar í Notre Dame,2016-12-12,track,Klukkurnar í Notre Dame
Sótão,A Vida Me Ensinou,2016-03-18,track,A Vida Me Ensinou
In Corp Sanctis,Libres Van,2016-03-01,track,Valhalla
Chelsea,Anthology Vol.2,2016-04-15,track,Street Fighting Man
Kirby Krackle,It Suits You,2016-02-04,track,It Suits You
Udo Lindenberg,Stärker als die Zeit (Track by Track),2016-04-29,track,Göttin sei Dank - Track by Track
THE MODS,CAUTION FILE -THE MODS ROCKAHOLIC BEST2-,2016-09-21,track,THE RIGHTS
Odeville,Phoenix,2016-01-15,track,Irgendwo im Nirgendwo
Mercury Rev,Whisky a gO - gO '95,2016-03-01,track,Everlasting Arm
Xiu Xiu,Perpetual Dawn - Year One,2016-09-23,track,Forever
Jadranka Juras,Paris Honey,2016-04-01,track,Honeysuckle Rose (feat. Primož Grašič)
Jorma Kaukonen,"2000-03-26 Flint Public Library, Flint, MI (Live)",2016-05-31,track,99 Year Blues - Live
Plutão Já Foi Planeta,Plutão Já Foi Planeta no Estúdio Showlivre (Ao Vivo),2016-10-06,track,Me Leve - Ao Vivo
Xoo,Xóõ,2016-04-01,track,Cansado
Fiel A La Vega,Edicion 20 Aniversario + 40 Dias de Exilio Voluntario,2016-10-18,track,86 - Demo
Ventre,Ventre Ao Vivo no Méier,2016-10-20,track,A Parte - Ao Vivo
Matte Na’Marra,Matte na'Marra,2016-07-09,track,Tomando Até Cair
Yunus Dişkaya,"Hesretdefter, Vol.1 - Ji Kurê Min Re",2016-04-01,track,Bo Bîranîna Etemê Rehmetî
Keimzeit,Land in Sicht (Keimzeit Werkschau - 2016),2016-12-16,track,Paul
Dallas Crane,Twenty Four Seven,2016-04-28,track,Naked
Dynamic Hepnotics,Hepnobest,2016-06-20,track,Ting-A-Ling (Live)
Reverendo Frankenstein,Está Vivo... Está Vivo!,2016-10-31,track,Esse Ser
Black Box Revelation,Highway Cruiser (Live),2016-09-30,track,Walk Another Line - Live
Jorge Reyes,Jorge Reyes And Others,2016-04-25,track,El Sendero Espiral
Anti-Sociales,Es Absurdo,2016-02-27,track,Nadie Te Extraña
Mean Jolene,Salty,2016-11-01,track,Doubt It
Los Muecas,Paquetazo De Colección,2016-05-18,track,Cuando Sea Primavera
Los Terricolas,17 Super Exitos,2016-05-26,track,Hoy te confieso
441,Possessed,2016-04-21,track,H2O
Tommy Steele,"Come On, Let's Go",2016,track,Doomsday Rock
Bent Shapes,Wolves of Want,2016-03-11,track,Béton Brut
Vinicio Capossela,Canzoni della cupa,2016-05-06,track,La notte di San Giovanni
Supernaut,The Best Of Supernaut,2016-02-05,track,Don't Wanna Be Like You
Flesh For Lulu,Live From London,2016-01-01,track,Seven Hail Marys - Live
The Dee Jays,Blow Your bubblegum: 25 Hot & Wild Brit Beat Grooves,2016-02-02,track,What'cha Tryin' To Do
The Shorts,Vivid Vision,2016-10-14,track,Vivid Vision
Twin Peaks,The Music Lab Series: Tranquillity Collection,2016-02-02,track,Isle of Lament
Desperados,Loca María,2016-11-18,track,"El vino, vino y se quedó"
Атлас,Родени в двадесети век,2016-11-11,track,Прегазени цветя
Laurel Aitken,Reggae For Basketball Players,2016-12-02,track,Low Down Dirty Girl
Nihil Piraye,Sanduka,2016-01-06,track,Ağaçlı Şarkı
Joe Grushecky and the Houserockers,American Babylon (Live at the Stone Pony),2016-07-25,track,What Did You Do In The War (Live)
Bruno Schulz,Imperium,2016-03-11,track,Źródło W Rzekę
Rebel Machine,Nothing Happens Overnight,2016-05-06,track,Run Away
Folder,Nasiono Records Sampler Vol. 4,2016-01-22,track,Chemo
mountaintops.,"From Freezeland to Misty Trees, We Wanted to See the Clouds Beyond Toy Town",2016-03-04,track,Patamon & Gomamon - Demo
Mystigma,Schattenboten,2016-04-08,track,Daliah
Anton Johansson,Vad Vore Jag,2017-06-08,track,Vad Vore Jag
Nosfell,Echo Zulu,2017-10-13,track,La ressasse
Rod Levario,Quiero Ser Un Punk,2017-06-21,track,No Me Digas
Lowest of the Low,Do The Right Now,2017-09-08,track,Don't Let It Lay You Low
waybee,BRAND NEW WAVE.,2017-04-12,track,U
Le Endrigo,"Ossa rotte, occhi rossi",2017-03-17,track,Letargo
Vlad V,Stratovladis,2017-06-02,track,Chuva de Outono
Dona Cislene,Dona Cislene no Estúdio Showlivre (Ao Vivo),2017-08-30,track,Tattooar - Ao Vivo
Carbona,Formula Magica,2017-09-15,track,Formula Magica
Babylon Zoo,90's Party Anthems,2017-03-10,track,Spaceman
Baltasar Comotto,Elite,2017-08-18,track,Ciego
Circus Caravan,Chapter 0,2017-09-25,track,It Feels the Same
Los Rockin' Devils,Latin Oldies 54 Aniversario,2017-10-30,track,Sexo Sin Amor
Alannah Myles,1995,2017-08-18,track,Family Secret
Boxhead Ensemble,Here: Chicago Sessions,2017-03-31,track,Alt Solo Cello
Tom Robinson Band,Retro Rock,2017-05-13,track,Power In the Darkness - Remastered
Los Muecas,Sin Limites,2017-06-06,track,Hubo de Todo
Lester,"Zoofachgeschäft, Müllerstr. 17",2017-04-28,track,"Zoofachgeschäft, Müllerstr. 17"
Ink Bomb,The Bleachers,2017-09-09,track,The Bleachers
Dennis Brown,Pill Of Reggae,2017-05-12,track,Should I
Split,Jazzy Dungeon,2017-02-13,track,Wobbling Jam
Yerçekimi,Daha Uzak,2017-10-26,track,Bilindik Olanın Rahatlığı II
DYNAMITE,Big Bang,2017-09-01,track,Walk The Talk
Stash,Frisky At Dawn,2017-12-08,track,Fools Gold - Original Mix
Celso Piña,Ritmo Contagioso,2017-01-01,track,El Baratillo
Brownsville Station,Rock Gems,2017-04-11,track,Give It to Get It
Little Feat,Blues Rock,2017-03-31,track,"Cold, Cold, Cold"
Wolf Maahn,Live & Seele,2017-01-27,track,"Wir wissen es - Live in Baden Baden, SWR"
Pilot,Classic 70's,2017-06-02,track,January
Dalevuelta,"ESTADIO NACIONAL, Vol. 2",2017-09-29,track,Un simple periodo
NABOWA,Af-roman,2017-07-12,track,Af-roman
Miki Jevremovic,50 Originalnih Pjesama,2017-10-05,track,Staro Društvo
The Bombers,HBB Live Sessions,2017-10-20,track,Dancing Outta Steps (Live)
Captain Americano,A Swing,2017-11-21,track,The Last Time
500mg,Receiver I & II,2017-10-11,track,Receiver I
No Crowd Surfing,Leftovers,2017-04-27,track,Dda
Igloo,Aquellos Maravillosos Daños,2017-11-24,track,Prisma
Indian Ocean,Celebrating Freedom - Independence Day,2017-08-12,track,Des Mera
Cabeza De Vinil,Salón,2017-11-18,track,Lo Desconocido
Deceivers,Poisoning,2017-03-30,track,Fear The Man
Del Carmen,Estrellas de Fuego,2017-12-21,track,Tizona
Ramayana Soul,Elegi Prematur,2017-04-21,track,Vayu
Biquini Cavadão,As Voltas Que O Mundo Dá (Deluxe Edition),2017-09-08,track,Descobrimentos - Demo 2012
Biquini Cavadão,As Voltas Que O Mundo Dá (Deluxe Edition),2017-09-08,track,Como Eu Te Conheci
BUGY CRAXONE,ミラクル,2017-01-18,track,いいかげんなBlue
FULL POWER GIRLS R,zenryokushoujo,2017-08-02,track,BoonBoon Zenryoku-Go
Da'ville,Treat You Better - Single,2017-02-03,track,Treat You Better
Swan Vestas,Howl,2017-08-25,track,How I Learned to Stop Worrying
