nombre_artista,album,fecha,tipo,track
Arctic Monkeys,Live at the Royal Albert Hall,2020-12-04,track,505 - Live
Autumn Kings,POWER,2020-10-09,track,POWER
Ozzy Osbourne,Ordinary Man,2020-02-21,track,Eat Me
Linkin Park,Hybrid Theory (20th Anniversary Edition),2020-10-09,track,She Couldn't
The Score,Carry On,2020-08-28,track,All Of Me (feat. Travis Barker)
Savage Hands,The Truth in Your Eyes,2020-01-31,track,Demon
Scones de la Chola,Hagamos el Amor,2020-12-18,track,Hagamos el Amor
The Smashing Pumpkins,CYR,2020-11-27,track,CYR
Thundermother,Heat Wave,2020-07-31,track,Dog from Hell
Centeno,Solo Para Gente Pulenta,2020-06-09,track,Siete Noches
Stone Temple Pilots,Perdida,2020-02-07,track,Fare Thee Well
GROUPLOVE,Healer,2020-03-13,track,Deleter
Communicant,Memory Palace EP,2020-03-13,track,New York Times
Grey Daze,Amends,2020-06-26,track,Soul Song
Sean Koch,Frequency,2020-05-22,track,Frequency
Keeley Forsyth,Debris,2020-04-23,track,Start Again
The Rumpled,Toss the Coin,2020-03-13,track,Stand Up
Self Deception,Shapes,2020-03-13,track,TicToc (Brace For Impact)
MY FIRST STORY,"1,000,000 TIMES",2020-07-01,track,"1,000,000 TIMES feat. chelly (EGOIST)"
Chancho En Piedra,Funkybarítico Hedónico Fantástico,2016-08-05,track,Dejando Libre el Amor
The Fray,"Short Days, Long Nights",2016-11-18,track,How to Save a Life
Black Sabbath,The Ultimate Collection,2016-10-28,track,N.I.B.
Highly Suspect,The Boy Who Died Wolf,2016-11-18,track,Serotonia
Deftones,Gore,2016-04-08,track,Geometric Headdress
Natural Child,Okey Dokey,2016-09-16,track,Benny's Here
Blind Delon,Edouard,2016-09-07,track,Edouard
The Warlocks,Songs from the Pale Eclipse,2016-09-02,track,Lonesome Bulldog
Lust Era,Pray You'll Never Know,2016-11-19,track,Largas Horas
The Agnes Circle,Some Vague Desire,2016-11-22,track,Porcelain
1000mods,Repeated Exposure To...,2016-09-16,track,Into the Spell
The New Roses,Without a Trace,2016-02-19,track,Without a Trace
The War On Drugs,Day of the Dead,2016-05-20,track,Touch of Grey
Blind Ego,Liquid,2016-10-21,track,Blackened
Grupo Delirios,Hugo David,2016-03-16,track,Por Este Pechito
Thorbjørn Risager & The Black Tornado,Change My Game,2016-01-20,track,Dreamland
Phil Lesh & Communion,Dear Jerry: Celebrating The Music Of Jerry Garcia (Live),2016-10-14,track,Ripple - Live
Votum,:Ktonik:,2016-02-26,track,Satellite
Sivert Høyem,Lioness,2016-01-29,track,Sleepwalking Man
If These Trees Could Talk,The Bones of a Dying World,2016-06-03,track,The Giving Tree
Juaneco Y Su Combo,Leyenda Amazónica,2016-03-11,track,Vacilando Con Ayahuasca
The Baseballs,Hit Me Baby...,2016-09-09,track,I Believe I Can Fly
Billy Talent,Afraid of Heights (Deluxe Version),2016-07-29,track,Louder Than the DJ
Red Sun Rising,Polyester Zeal,2016-10-21,track,Blister
Aldo Añamuro,Historia de un Amor,2016-09-26,track,Búscame
Sum 41,13 Voices,2016-10-07,track,Twisted By Design
The Mystery Lights,The Mystery Lights,2016-06-24,track,Candlelight
The Confederate Dead,Everything In Moderation?,2016-09-06,track,It Feels So Good
Divididos,En Vivo en el Teatro Coliseo,2016-11-04,track,La Amanecida - En Vivo
All Them Witches,Lightning At The Door,2016-01-15,track,The Death Of Coyote Woman
Red Sun Rising,Polyester Zeal,2016-10-21,track,Bliss
Babasonicos,Desde Adentro - Impuesto de Fe (En Vivo),2016-05-20,track,Irresponsables - En Vivo
Boy Harsher,Yr Body Is Nothing,2016,track,Yr Body Is Nothing
Rob Galbraith,Damn It All,2016-01-25,track,Tell Me With Your Eyes (Just Be You)
Pink Floyd,1968 Germin/ation,2016-11-07,track,Julia Dream - 2016 Remastered Version
La Beriso,En Vivo en el Estadio Único,2016-05-13,track,Traicionero - En Vivo en el Estadio Único
Led Zeppelin,The Complete BBC Sessions (Remastered),2016-09-16,track,I Can't Quit You Baby - 23/3/69 Top Gear;Remaster
Car Seat Headrest,Teens Of Denial,2016-05-20,track,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem)
Russian Circles,Guidance,2016-08-05,track,Vorel
Metallica,Hardwired…To Self-Destruct (Deluxe),2016-11-18,track,Halo On Fire
Deftones,Gore,2016-04-08,track,Gore
Ella Es Tan Cargosa,Polos (Acústico),2016-06-17,track,En Redondel - Acústica
Shakra,High Noon,2016-01-29,track,Hello
Run River North,Drinking From a Salt Pond,2016-02-26,track,Run or Hide
Grupo Génesis,El Grupo Completo,2016-11-04,track,"Corazón, Corazón"
Hands Like Houses,Dissonants,2016-01-01,track,Division Symbols
Simple Minds,Acoustic,2016-11-11,track,See The Lights
Worry Blast,Hit the Gas,2016-01-22,track,Hit the Gas
Billy Talent,Afraid of Heights (Deluxe Version),2016-07-29,track,Time-Bomb Ticking Away
Ana Popovic,"Trilogy, Vol. 1",2016-05-20,track,Train (feat. Joe Bonamassa)
The Wrecks,We Are The Wrecks,2017-02-10,track,Favorite Liar
Kraftwerk,3-D The Catalogue,2017-05-26,track,Autobahn
Café Tacvba,Futuro,2017-01-01,track,Futuro
Jota Quest,Acústico Jota Quest,2017-09-22,track,Dias Melhores - Acústico
Discipulos,No Sabe'que,2017-07-22,track,Error Universal
The O'Reillys and the Paddyhats,Seven Hearts One Soul,2017-01-06,track,Black Sails
AGE OF REFLECTION,In the Heat of the Night,2017-02-24,track,The Mirror Never Lies
Slowdive,Slowdive,2017-05-05,track,Go Get It
ONE OK ROCK,Ambitions,2017-01-13,track,Bon Voyage
NOTHING MORE,The Stories We Tell Ourselves,2017-09-15,track,Who We Are
Soundgarden,Ultramega OK (Expanded Reissue),2017-03-10,track,Flower
Jaded Juice Riders,Bowl Cut,2017-01-01,track,Ready To Go
Psychedelic Porn Crumpets,"High Visceral, Pt. 2",2017-04-14,track,Gurzle
Hollywood Undead,Five,2017-10-27,track,Bang Bang
Los Tipitos,Rock Nacional,2017-11-03,track,Siguiendo la Luna
Martin Galaz,Lo Que Nos Une,2017-12-20,track,Aquí No Es Así
Foo Fighters,Concrete and Gold,2017-09-15,track,Make It Right
Surf Curse,Nothing Yet,2017-01-13,track,Nostalgia
Shakra,Snakes & Ladders,2017-11-10,track,Open Water
little hurricane,Same Sun Same Moon,2017-04-16,track,Isn't It Great
coldrain,FATELESS,2017-10-11,track,ENVY
Virus de Amor,Sigue Tu Camino,2017-06-22,track,Miénteme
The Re-Stoned,Reptiles Return,2017-12-02,track,"Forgive Me, My Lizard"
Dead by April,Worlds Collide,2017-04-07,track,Perfect The Way You Are
Daily J,The Other Side,2017-12-08,track,Space
Smash Into Pieces,Rise and Shine,2017-01-27,track,Animal
Anathema,The Optimist,2017-06-09,track,Springfield
Duke Garwood,Garden of Ashes,2017-02-03,track,Coldblooded
Pascualillo Coronado,Éxitos de Oro,2017-12-27,track,Clavelito
Five Finger Death Punch,A Decade Of Destruction,2017-12-01,track,I Apologize
Deep Purple,inFinite,2017-04-07,track,All I Got Is You
Beach Fossils,Somersault,2017-06-02,track,Sugar
The Symposium,The Symposium,2017-04-20,track,The Physical Attractions
Martin Galaz,Lo Que Nos Une,2017-12-20,track,Es Tan Perfecto Que Asusta
KISS,KISSWORLD - The Best Of KISS,2017-06-09,track,I Was Made For Lovin' You
The Kokomo Kings,Too Good to Stay Away From,2017-04-28,track,Pillow of Gold
Marlin's Dreaming,Lizard Tears,2017-10-27,track,Cheeky Kids
Vulfpeck,Mr Finish Line,2017-11-07,track,Baby I Don’t Know Oh Oh (feat. Charles Jones)
Beyond Unbroken,Don't Wake the Dead - EP,2017-09-01,track,Memories
Los Ilusionistas,Cumbias de Oro,2017-10-23,track,Las Limeñas
Flogging Molly,Life Is Good,2017-06-02,track,Life Is Good
Robert John,Throwback Tunes: 70s,2017-10-20,track,Sad Eyes
Mcbaise,Windowsill,2017-09-15,track,Le jardin
Papa Roach,Crooked Teeth (Deluxe),2017-05-19,track,Sunrise Trailer Park
Shinedown,How Did You Love,2017-01-13,track,How Did You Love - Piano Version
Amarok,Hunt,2017,track,Anonymous
Tracy Bryant,A Place for Nothing and Everything in Its Place,2017-10-20,track,A Crowded Room
Nickelback,Feed the Machine,2017-06-16,track,Silent Majority
STARSET,Vessels,2017-01-20,track,Telepathic
Royal Blood,How Did We Get So Dark?,2017-06-16,track,Look Like You Know
LEDGER,Not Dead Yet,2018-04-06,track,Not Dead Yet
Hombres G,Huevos Revueltos (En Vivo),2018-06-15,track,Venezia (En Vivo)
WANIMA,Everybody!!,2018-01-17,track,ともに
The Backseat Lovers,Elevator Days,2018-06-03,track,Pictures
Fleetwood Mac,50 Years - Don't Stop,2018-11-16,track,Landslide - 2018 Remaster
Alice In Chains,Rainier Fog,2018-08-24,track,Never Fade
Castlecomer,Castlecomer,2018-10-05,track,Fire Alarm
Bonfire,Legends,2018-10-19,track,Burning Heart
Sari Schorr,Never Say Never,2018-10-05,track,King of Rock and Roll
Rainbow Kitten Surprise,"How to: Friend, Love, Freefall",2018-04-06,track,Fever Pitch
Twin Tribes,Shadows,2018-01-31,track,Dark Crystal
Monster Truck,True Rockers,2018-09-14,track,Young City Hearts
Kodaline,Politics of Living,2018-09-28,track,Hide and Seek
The Warning,Queen of the Murder Scene,2018-11-25,track,The One
GAUPA,GAUPA,2018-06-02,track,Kartan
Project Vela,Disconnected (Special Edition),2018-01-05,track,Everything You Hate
ACTORS,It Will Come to You,2018-03-09,track,Face Meets Glass
Claveles de la Cumbia,Tu Falta de Querer,2018-03-23,track,Es Amor
iogi,the ceiling,2018-05-25,track,delicate creature
Worry Blast,.44,2018-01-19,track,Outta Nowhere
Red Sun Rising,THREAD,2018-03-30,track,Deathwish
Buzz Kull,New Kind Of Cross,2018-11-15,track,Destination
Rojo,A Partir De Hoy,2018-08-31,track,Como Luz Llegó
Finally George,Life Is A Killer,2018-04-27,track,Way Home
Nyu.,Flux,2018-11-30,track,Stormy
Wallows,Spring EP,2018-04-06,track,Let the Sun In
VOLA,Applause Of A Distant Crowd,2018-10-12,track,Ruby Pool
Shinedown,ATTENTION ATTENTION,2018-05-04,track,ATTENTION ATTENTION
Metric,Art of Doubt,2018-09-21,track,Dressed to Suppress
Smash Into Pieces,Evolver,2018-10-12,track,Lullaby
Luis Rueda,Treinta Balas (Por El Mismo Hueco),2018-10-10,track,La Mala reputación
The Boxer Rebellion,Ghost Alive,2018-03-09,track,What the Fuck
The Warning,Queen of the Murder Scene,2018-11-25,track,Ugh
Holy Motors,Slow Sundown,2018-01-26,track,Signs
Bunbury,Canciones 1987-2017 (2018 Remaster),2018-11-16,track,De todo el mundo - 2018 Remaster
Grupo Guinda,"Cerveza, Ron y Guinda",2018-06-19,track,Costeñita
Car Seat Headrest,Twin Fantasy,2018-02-16,track,Twin Fantasy (Those Boys)
The Growlers,Casual Acquaintances,2018-07-27,track,Problems III
Three Days Grace,Outsider,2018-03-09,track,The Abyss
Alice In Chains,Rainier Fog,2018-08-24,track,Rainier Fog
Launder,Pink Cloud,2018-04-27,track,Wonder
Molotov,MTV Unplugged: El Desconecte,2018-08-24,track,Amateur (Rock Me Amadeus) - MTV Unplugged
Friday Pilots Club,PRBLM,2018-09-21,track,PRBLM
BAND-MAID,WORLD DOMINATION,2018-02-14,track,DOMINATION
Bragolin,I Saw Nothing Good so I Left,2018-03-26,track,I Saw Nothing Good so I Left
Foreign Air,Loud Magic,2018-05-11,track,Loud Magic
Pintura Roja,Amárrame,2018-08-23,track,Mix Pintura Roja
Black Hill,Tales of the night forest,2018-05-14,track,The gathering of deer
U2,"U2 at Live Aid (Live at Wembley Stadium, 13th July 1985)",2018,track,"Bad - Live at Wembley Stadium, 13th July 1985"
Grupo Guinda,Tomaré para Olvidar,2018-06-18,track,Tomaré para Olvidar
Alex G,House of Sugar,2019-09-13,track,Southern Sky
Foghat,Playlist: Rock,2019-04-12,track,Slow Ride
Highly Suspect,MCID,2019-11-01,track,16
The Backseat Lovers,When We Were Friends,2019-01-27,track,Sinking Ship
Mando Diao,BANG,2019-10-18,track,Long Long Way
The Radio Dept.,"I Don't Need Love, I've Got My Band",2019-08-23,track,Someone Else
Bad Wolves,N.A.T.I.O.N.,2019-10-25,track,No Messiah
Boy Harsher,Careful,2019-02-01,track,Come Closer
Allah-Las,LAHS,2019-10-11,track,Roco Ono
Dehd,Water,2019-05-10,track,Lucky
Palace,Life After,2019-07-12,track,Martyr
Des Rocs,Martyr Parade,2019-11-22,track,Give Me the Night
Airbag,Perdido,2019-10-11,track,Perdido
Desert Sessions,Vols. 11 & 12,2019-10-25,track,If You Run
Fall Out Boy,Believers Never Die - Greatest Hits (Volume Two),2019-11-15,track,Bob Dylan
Elles Bailey,Road I Call Home,2019-03-08,track,Hell or High Water
Far Caspian,The Heights,2019-06-18,track,These Times
YUNGBLUD,the underrated youth,2019-10-18,track,casual sabotage
Dayglow,Fuzzybrain,2019-11-14,track,Fuzzybrain
TR/ST,The Destroyer - 1,2019-04-19,track,Bicep
Pacific Avenue,Strawberry Skies,2019-08-16,track,Someday Soon
grandson,Apologize,2019-02-01,track,Apologize
Pretty Vicious,Beauty Of Youth,2019-07-12,track,Move
Crown The Empire,Sudden Sky,2019-07-19,track,BLURRY (out of place)
Yogi Lang,A Way out of Here,2019-11-08,track,I'll Be There for You
The Royal Foundry,WAKEUP WAKEUP,2019-09-27,track,Hopefully
Skillet,Victorious,2019-08-02,track,Rise Up
Vico y su Grupo Karicia,Únete al Rey,2019-09-13,track,Nos Queremos y Qué
Blacktop Mojo,Under the Sun,2019-09-13,track,Can't Sleep
Twin Tribes,Ceremony,2019-12-13,track,Avalon
STARSET,DIVISIONS,2019-09-13,track,FAULTLINE
French Police,Pedaleo Nocturno,2019-06-01,track,Hidalgo
The Rolling Stones,Honk (Deluxe),2019-04-19,track,Start Me Up - Remastered 2009
The Kokomo Kings,Fighting Fire with Gasoline,2019-06-28,track,Fooled by the City Lights
benches,Wishful Thinking (At Its Best),2019-07-26,track,Angry Lizard Noise
The Beatles,Abbey Road (Super Deluxe Edition),2019-09-27,track,I Want You (She's So Heavy) - 2019 Mix
Opale,Hédoniste/Sleepless,2019-01-11,track,Sleepless
Memorist,Loss,2019-11-29,track,Loss
DREAMERS,LAUNCH FLY LAND,2019-04-26,track,Die Happy
Fitz and The Tantrums,All the Feels,2019-09-20,track,Livin' for the Weekend
junodream,Isn't It Lovely (To Be Alone),2019-12-06,track,Nobody Wants You
Duster,Duster,2019-12-13,track,Chocolate And Mint
宇宙ネコ子,君のように生きれたら,2019-04-24,track,Virgin Suicide
Pretty Vicious,Beauty Of Youth,2019-07-12,track,These Four Walls
STARSET,DIVISIONS,2019-09-13,track,OTHER WORLDS THAN THESE
Awaken I Am,The Beauty In Tragedy,2019-04-26,track,By Your Side
AGE OF REFLECTION,A New Dawn,2019-09-27,track,I Just Died
Serú Girán,La Grasa de las Capitales: Edición 40º Aniversario (2019 Remasterizado),2019-12-20,track,San Francisco y el Lobo - 2019 Remasterizado
Buzz Kull,Last In The Club,2019-11-08,track,Last In The Club
The Mystery Lights,Too Much Tension!,2019-05-10,track,I'm So Tired (Of Living in the City)
Elvis Costello & The Attractions,Armed Forces (Remastered 2020),2020-11-06,track,Oliver's Army
beabadoobee,Fake It Flowers,2020-10-16,track,Worth It
The White Stripes,The White Stripes Greatest Hits,2020-12-04,track,Seven Nation Army
Guns N' Roses,Greatest Hits,2020-08-28,track,Paradise City
Mapache,From Liberty Street,2020-03-20,track,Life On Fire
Avenged Sevenfold,Diamonds in the Rough,2020-02-07,track,Set Me Free
Fujii Kaze,HELP EVER HURT NEVER,2020-05-20,track,Tsumi No Kaori
The Rolling Stones,Classic Hits,2020-10-23,track,"Paint It, Black"
PVRIS,Use Me,2020-08-28,track,Dead Weight
Five Finger Death Punch,A Decade of Destruction Vol. 2,2020-10-09,track,I Refuse
Tempesst,Must Be a Dream,2020-09-30,track,Mushroom Cloud
Once Monsters,Scream,2020-06-26,track,Scream
Cory Marks,Who I Am,2020-08-07,track,Devil's Grin
Grupo La Troya,El Amor de mi vida,2020-05-11,track,El Amor de mi vida
Badflower,Move Me,2020-02-21,track,Move Me
Proyección Latina,"Proyeccion Latina, Vol. 3",2020-02-06,track,Rosalia
Oliver Tree,Ugly is Beautiful,2020-07-16,track,Cash Machine
LP,The One That You Love,2020-07-23,track,The One That You Love
The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),2020-12-11,track,Devil's Advocate
Shinedown,Atlas Falls,2020-05-22,track,Atlas Falls
julie,starjump / kit,2020-12-03,track,starjump
Nerv,Hopeless,2020-09-30,track,Hopeless
Slow Crush,Aurora,2020-09-28,track,Glow
The Avalanches,We Will Always Love You,2020-12-11,track,Running Red Lights
TTRRUUCES,TTRRUUCES,2020-06-26,track,Bad Kids
Arverne,Arverne,2020-06-19,track,Nevermind
Sun Room,Sol Del Sur,2020-07-10,track,Fun
The Night Flight Orchestra,Aeromantic,2020-02-28,track,Divinyls
Sui Generis,Obras Cumbres,2020-09-09,track,Canción para Mi Muerte
Mystery,Caught in the Whirlwind of Time,2020-11-28,track,The Sailor and the Mermaid
Sandro Spinola,Rock Nacional Argentino de los 80 y 90,2020-01-20,track,El Amor Despues del Amor
All Time Low,"Wake Up, Sunshine",2020-04-02,track,Some Kind of Disaster
Eva Eastwood,Candy,2020-10-16,track,If Love Dont Work On You
Bersuit Vergarabat,De la Cabeza 2,2020-03-06,track,Perro Amor Explota - En Vivo
Caral,La Cumbia Bonita,2020-04-29,track,Usted Me Engaño
Centeno,Solo Para Gente Pulenta,2020-06-09,track,Campesina / Un Sorbito de Champagne
POORSTACY,The Breakfast Club (Deluxe Edition),2020-07-24,track,Choose Life (feat. Travis Barker)
Pink Floyd,Delicate Sound of Thunder (2019 Remix) [Live],2020-11-20,track,On the Turning Away - 2019 remix [Live]
Joanne Shaw Taylor,Reckless Blues,2020-03-06,track,Human
Grey Daze,Amends,2020-06-26,track,B12
Joywave,Possession,2020-03-13,track,Obsession
Centeno,Para Mi Gente Bacán,2020-06-01,track,Colegiala
Toño y su Grupo Centella,Volumen 1,2020-04-29,track,Aun Te Recuerdo
The Neighbourhood,Chip Chrome & The Mono-Tones,2020-09-25,track,Middle of Somewhere
I DONT KNOW HOW BUT THEY FOUND ME,RAZZMATAZZ,2020-10-23,track,Razzmatazz
Beck,No Distraction (Khruangbin Remix),2020-07-08,track,No Distraction - Khruangbin Remix
Brothers Osborne,Skeletons,2020-10-09,track,Skeletons
Caskets,Falling Apart,2020-03-06,track,Falling Apart
Delta Spirit,What Is There,2020-09-11,track,It Ain’t Easy
mei ehara,Ampersands,2020-05-13,track,昼間から夜
